Fund,Department,Division,Account,Amount,Current,Revenue,Annotation,
General Fund,Public Works,Public Works Administration,Vehicle Allowance,6001.0,14401.0,false, 
General Fund,Public Works,Public Works Administration,Group Insurance Expense,0.0,60424.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,State Powell Bill Distribution,2447593.0,2447593.0,true, 
General Fund,Finance,Risk Management Division,Contracted Services,68000.0,68000.0,false, 
General Fund,Public Works,Public Works Administration,Fines & Fees Encroachment Ag,-6300.0,7500.0,true, 
General Fund,Information Technology,IT Support Services Division,Group Insurance Expense,0.0,46480.0,false, 
Mass Transit Fund,Transportation,Transit Operations Division,Motor Vehicles Licenses,0.0,320000.0,true, 
Water Services Fund,Water,Water Administration,Delinquent & Interest Fee,-40942.0,912000.0,true, 
General Fund,Information Technology,IT Support Services Division,Employer - 401(K),3576.0,15719.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Fleet Fuel Charges,189.0,9000.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Fleet Maintenance Charges,-1999.0,16000.0,false, 
General Fund,Information Technology,IT Support Services Division,FICA Tax Expense,3708.0,23052.0,false, 
General Fund,Information Technology,IT Support Services Division,Employer - LGERS,5057.0,22227.0,false, 
General Fund,Police,Patrol Division,Restricted Intergov Fed Grants,0.0,241800.0,true, 
General Fund,Police,Police Administration Division,Impoundment Fees,35000.0,35000.0,true, 
General Fund,Police,Police Administration Division,Wrecker Company Fees,24000.0,24000.0,true, 
General Fund,Public Works,Engineering Services Division,Fleet Maintenance Charges,2224.0,12224.0,false, 
General Fund,Public Works,Engineering Services Division,Fleet Fuel Charges,-5867.0,6133.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,All Other Revenues,3500.0,13000.0,true, 
General Fund,Administration Services,City Clerk Division,All Other Expenses,1431.0,22544.0,false, 
General Fund,Non-Departmental,Inter-Extra Goverment Services,YMI Utilities,0.0,24000.0,false, 
General Fund,Police,Police Administration Division,Water and Sewer,0.0,10500.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Fleet Maintenance Charges,0.0,21228.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Fleet Fuel Charges,0.0,27835.0,false, 
General Fund,Police,Police Administration Division,Natural Gas,0.0,16800.0,false, 
General Fund,Police,Patrol Division,All Other Expenses,1900.0,3500.0,false, 
General Fund,Administration Services,Sustainability Division,Contracted Services,9200.0,13700.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Materials,0.0,4000.0,false, 
General Fund,Finance,Budget Division,Compensation - Full Time Reg,58629.0,187479.0,false, 
General Fund,Administration Services,City Manager,Insurance & Bonds,-3673.0,54989.0,false, 
Water Services Fund,Water,Water Administration,Rental/Lease,1000.0,8000.0,false, 
Water Services Fund,Water,Water Administration,Contracted Services,6821.0,208500.0,false, 
Water Services Fund,Water,Customer Service Division,Supplies - Other,0.0,15000.0,false, 
General Fund,Non-Departmental,Non-Divisional,Transfer to Gen Cap Proj Fund,-2464032.0,150000.0,false, 
General Fund,Finance,Budget Division,All Other Expenses,1156.0,8640.0,false, 
General Fund,Information Technology,IT Administration Division,Compensation - Full Time Reg,4578.0,157162.0,false, 
Parking Services Fund,Transportation,Parking Services Division,Contracted Services,25000.0,250000.0,false, 
Parking Services Fund,Transportation,Parking Services Division,Professional Services,10000.0,50000.0,false, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Contracted Services,-15000.0,0.0,false, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Rental/Lease,-1000.0,0.0,false, 
Parking Services Fund,Transportation,Parking Services Division,Rental/Lease,500.0,45000.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Supplies - Other,0.0,9000.0,false, 
General Fund,Planning & Development,Community Development Division,Community Relations Council,-35000.0,0.0,false, 
General Fund,Finance,Purchasing Central Stores,Mach & Equipment,19069.0,19069.0,false, 
General Fund,Information Technology,IT Administration Division,Quality of Serv Award,0.0,1056.0,false, 
General Fund,Planning & Development,Community Development Division,AHOPE,0.0,20000.0,false, 
General Fund,Planning & Development,Community Development Division,Economic Development Comm,-60000.0,0.0,false, 
General Fund,Planning & Development,Community Development Division,YWCA,0.0,8000.0,false, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Sponsorships,-100000.0,-0.0,true, 
General Fund,Police,Police Administration Division,All Other Revenues,2800.0,4400.0,true, 
General Fund,Building Safety,Permitting & Inspections Div,All Other Expenses,11153.0,37900.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Admission Fees,0.0,30000.0,true, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,2342.0,13944.0,false, 
General Fund,Planning & Development,Community Development Division,Asheville Greenworks,0.0,8000.0,false, 
General Fund,Planning & Development,Community Development Division,Children First,0.0,15740.0,false, 
General Fund,Information Technology,Technical Services Division,Mach & Equipment,0.0,25000.0,false, 
General Fund,Finance,Budget Division,Employer - 401(K),2931.0,9374.0,false, 
General Fund,Police,Police Administration Division,Radio Charges,0.0,123000.0,false, 
General Fund,Police,Police Administration Division,Cellular Usage,187200.0,326075.0,false, 
General Fund,Police,Police Administration Division,Radio Lines,0.0,24000.0,false, 
General Fund,Police,Police Administration Division,Electricity,-1000.0,79000.0,false, 
General Fund,Administration Services,Community Relations,Contracted Services,20200.0,64200.0,false, 
General Fund,Finance,Budget Division,Employer - LGERS,4145.0,13255.0,false, 
General Fund,Finance,Budget Division,FICA Tax Expense,4485.0,14342.0,false, 
General Fund,Police,Police Administration Division,Telephone,0.0,54000.0,false, 
General Fund,Finance,Budget Division,Group Insurance Expense,9296.0,27888.0,false, 
Water Services Fund,Water,Water Production Division,Electricity,8000.0,350000.0,false, 
Water Services Fund,Water,Water Production Division,Telephone,0.0,90000.0,false, 
General Fund,Legal,Legal Division,All Other Expenses,3817.0,25262.0,false, 
Water Services Fund,Water,Water Production Division,Natural Gas,-5000.0,15000.0,false, 
General Fund,Public Works,Engineering Services Division,All Other Expenses,-2520.0,40430.0,false, 
General Fund,Finance,Finance Administration,ABC Revenue - Component Unit,155000.0,975000.0,true, 
Civic Center Fund,Civic Center,Civic Center Administration,Group Insurance Expense,0.0,37184.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,Workers Compensation,27510.0,34256.0,false, 
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,All Other Expenses,2076.0,22855.0,false, 
General Fund,Administration Services,Community Relations,Contracted Services,-79060.0,0.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,Employer - 401(K),-471.0,10582.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,Employer - LGERS,-667.0,14962.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,FICA Tax Expense,-640.0,16271.0,false, 
General Fund,Information Technology,IT Support Services Division,Telephone,-6900.0,18100.0,false, 
General Fund,Information Technology,IT Support Services Division,Radio Lines,-2344.0,15656.0,false, 
General Fund,Information Technology,IT Support Services Division,Electricity,0.0,12000.0,false, 
General Fund,Information Technology,IT Support Services Division,Cellular Usage,1500.0,13500.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Fleet Maintenance Charges,-5432.0,5000.0,false, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,All Other Revenues,-16000.0,0.0,true, 
General Fund,Fire & Rescue,Fire Support Services Division,Employer - 401(K),-459.0,31517.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Employer - 401(A),-183.0,12607.0,false, 
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Contracted Services,-10450.0,165000.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Employer - LGERS,-649.0,44565.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,FICA Tax Expense,-133.0,9140.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Training,53000.0,78000.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,OPEB Pension Contributions,3040.0,9120.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Firefighter Pension,0.0,25632.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Group Insurance Expense,1.0,83664.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Mach & Equipment,40000.0,40000.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Unemployment,39131.0,39131.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Workers Compensation,162461.0,201660.0,false, 
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Supplies - Other,-9800.0,25200.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Supplies - Other,0.0,8500.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,OPEB Pension Contributions,149692.0,149692.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,1328.0,45621.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Temp/Seasonal,0.0,58749.0,false, 
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Supplies - Uniforms,2200.0,10150.0,false, 
Civic Center Fund,Civic Center,Operations Division,All Other Expenses,0.0,3000.0,false, 
General Fund,Finance,Accounting Division,State Beer & Wine Taxes,0.0,365000.0,true, 
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Supplies - Safety Equipment,0.0,7000.0,false, 
Water Services Fund,Water,Meter Services Division,Capital Improvement Fees,96332.0,6552250.0,true, 
General Fund,Transportation,Traffic Engineering Division,Contracted Services,0.0,17500.0,false, 
General Fund,Administration Services,Fleet Management Division,All Other Revenues,-6760.0,0.0,true, 
General Fund,Administration Services,Sustainability Division,Services - Outside Printing,-1500.0,0.0,false, 
General Fund,Finance,Finance Administration,Loc Opt Sales Tx 1/2 Ct 1983,113556.0,3358023.0,true, 
Water Services Fund,Water,Meter Services Division,Account Setup Fees,-20000.0,430000.0,true, 
Water Services Fund,Water,Meter Services Division,Wtr Serv Connection Fees,22000.0,562000.0,true, 
Property and Liability Fund,Administration Services,General Insurance and Bonds,Charges for Services,-147178.0,2204297.0,true, 
Water Services Fund,Water,Meter Services Division,Utility Charges,362083.0,2.3572342E7,true, 
General Fund,Public Works,Streets & Sidewalks Division,Tipping Fees,11000.0,16000.0,false, 
Water Services Fund,Water,Meter Services Division,Taps & Connections,137988.0,1200000.0,true, 
Water Services Fund,Water,Meter Services Division,Fire Line Charges,-1536.0,667000.0,true, 
Water Services Fund,Water,Meter Services Division,Reconnection Fees,16237.0,330000.0,true, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Contracted Services,0.0,2947.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,1766.0,16268.0,false, 
General Fund,Police,Criminal Investigations Div,All Other Revenues,0.0,2000.0,true, 
Water Services Fund,Water,Water Production Division,Electricity,-1000.0,0.0,false, 
Street Cut Utility Fund,Public Works,Street Cuts Division,All Other Expenses,-2459.0,23555.0,false, 
Water Services Fund,Water,Water Production Division,Natural Gas,-4000.0,0.0,false, 
General Fund,Police,Police Administration Division,OPEB Pension Contributions,159349.0,159349.0,false, 
General Fund,Information Technology,IT Administration Division,All Other Expenses,2998.0,18941.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Employer - 401(K),1800.0,8300.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,FICA Tax Expense,2755.0,12700.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Employer - LGERS,2546.0,11737.0,false, 
General Fund,Administration Services,City Hall Operations,Services - Postage,0.0,125000.0,false, 
General Fund,Administration Services,City Hall Operations,Supplies - Other,0.0,6000.0,false, 
General Fund,Police,Police Administration Division,Unemployment,41657.0,41657.0,false, 
Water Services Fund,Water,Water Production Division,Cellular Usage,1500.0,7500.0,false, 
General Fund,Police,Police Administration Division,Workers Compensation,208760.0,259953.0,false, 
General Fund,Planning & Development,Planning Services Division,Training,0.0,12000.0,false, 
Water Services Fund,Water,Water Production Division,Telephone,-1000.0,0.0,false, 
Water Services Fund,Water,Water Production Division,Cont Ser - Maint & Rep - Equip,5000.0,10000.0,false, 
General Fund,Police,Police Administration Division,Group Insurance Expense,55779.0,529872.0,false, 
General Fund,Administration Services,Fleet Management Division,Cost Transfers,1135000.0,-65000.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,All Other Revenues,2350.0,37725.0,true, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,9296.0,9296.0,false, 
Water Services Fund,Water,Water General Operations Div,Legal Services,275000.0,425000.0,false, 
Water Services Fund,Water,Water General Operations Div,Professional Services,0.0,3000.0,false, 
Water Services Fund,Water,Water General Operations Div,Rental/Lease - Computers,-19200.0,800.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Dues & Subscriptions,1405.0,9344.0,false, 
General Fund,Non-Departmental,Non-Divisional,Group Disability,-606404.0,0.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Insurance & Bonds,-2030.0,30408.0,false, 
General Fund,Public Works,Engineering Services Division,Contracted Services,0.0,5000.0,false, 
General Fund,Public Works,Engineering Services Division,Professional Services,0.0,5000.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Cellular Usage,0.0,4500.0,false, 
Mass Transit Fund,Transportation,Transit Administration Div,Restrictd Intergv State Grants,590000.0,590000.0,true, 
General Fund,Public Works,Streets & Sidewalks Division,Materials,-700.0,19300.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Income from Investments,-13456.0,2544.0,true, 
General Fund,Public Works,Public Works Administration,Charges to Other Funds,-18750.0,-0.0,true, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,20916.0,20916.0,false, 
General Fund,Finance,Accounting Division,Income from Investments,0.0,150000.0,true, 
General Fund,Public Works,Public Works Administration,Group Insurance Expense,9296.0,9296.0,false, 
Water Services Fund,Water,Water Administration,All Other Expenses,-1073.0,11766.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,-11778.0,70149.0,false, 
Water Services Fund,Water,Water Production Division,Maint & Repair - Buildings,-4000.0,5000.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,7341.0,21436.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,FICA Tax Expense,-341.0,8134.0,false, 
General Fund,Administration Services,Governing Body Division,Training,0.0,16000.0,false, 
General Fund,Public Works,Engineering Services Division,Fleet Maintenance Charges,-5000.0,10000.0,false, 
General Fund,Public Works,Engineering Services Division,Fleet Fuel Charges,-10000.0,10000.0,false, 
General Fund,Parks Rec & Cultural Arts,Community Program,All Other Revenues,2000.0,2000.0,true, 
General Fund,Public Works,Streets & Sidewalks Division,Materials,106354.0,150000.0,false, 
General Fund,Police,Patrol Division,Oth Loc Partic Ashe Hsng Authr,0.0,221340.0,true, 
General Fund,Public Works,Streets & Sidewalks Division,Group Insurance Expense,55776.0,55776.0,false, 
General Fund,Non-Departmental,Non-Divisional,Contracted Services,0.0,45000.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Contracted Services,0.0,85000.0,false, 
Street Cut Utility Fund,Public Works,Street Cuts Division,Fleet Fuel Charges,0.0,47875.0,false, 
Street Cut Utility Fund,Public Works,Street Cuts Division,Fleet Maintenance Charges,9861.0,50000.0,false, 
General Fund,Finance,Finance Administration,Group Insurance Expense,-9296.0,37184.0,false, 
General Fund,Finance,Finance Administration,Workers Compensation,29806.0,37115.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Contracted Services,0.0,21500.0,false, 
General Fund,Parks Rec & Cultural Arts,Community Program,Concessions - Beverages,10000.0,10000.0,true, 
General Fund,Finance,Finance Administration,All Other Expenses,9602.0,32002.0,false, 
General Fund,Finance,Finance Administration,FICA Tax Expense,1609.0,24570.0,false, 
General Fund,Finance,Finance Administration,Employer - LGERS,1487.0,22707.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Compensation - Full Time Reg,-55107.0,328629.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Compensation - Overtime,-4000.0,11000.0,false, 
General Fund,Finance,Finance Administration,Employer - 401(K),1052.0,16059.0,false, 
Water Services Fund,Water,Meter Services Division,Group Insurance Expense,18592.0,18592.0,false, 
General Fund,Administration Services,Fleet Management Division,Compensation - Full Time Reg,-26489.0,551739.0,false, 
General Fund,Administration Services,Fleet Management Division,Compensation - Overtime,13045.0,25000.0,false, 
General Fund,Administration Services,Fleet Management Division,Compensation - Temp/Seasonal,20000.0,60000.0,false, 
General Fund,Parks Rec & Cultural Arts,Parks Administration Division,Compensation - Full Time Reg,5501.0,188912.0,false, 
General Fund,Finance,Finance Administration,OPEB Pension Contributions,20371.0,20371.0,false, 
Water Services Fund,Water,Water Production Division,Compensation - Full Time Reg,11289.0,150083.0,false, 
Civic Center Fund,Civic Center,Concessions Division,Commissions - Catering,2000.0,17000.0,true, 
Civic Center Fund,Civic Center,Concessions Division,All Other Expenses,6889.0,15720.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Fleet Maintenance Charges,4957.0,46000.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Cellular Usage,-10092.0,25000.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Fleet Fuel Charges,14618.0,15000.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Telephone,-1500.0,6000.0,false, 
General Fund,Fire & Rescue,Fire Marshals Office Division,Compensation - Full Time Reg,-73386.0,874482.0,false, 
Mass Transit Fund,Transportation,Transit Administration Div,Charges - Cost Allocations,28151.0,69461.0,false, 
General Fund,Non-Departmental,Non-Divisional,Unemployment,-150000.0,0.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Insurance & Bonds,-1757.0,26311.0,false, 
General Fund,Fire & Rescue,Fire Marshals Office Division,Compensation - Overtime,-18000.0,32000.0,false, 
General Fund,Administration Services,Fleet Management Division,CNG Excise Tax,0.0,5000.0,false, 
General Fund,Administration Services,Fleet Management Division,Gas Excise Tax,-130000.0,20000.0,false, 
General Fund,Administration Services,Fleet Management Division,Water and Sewer,0.0,9000.0,false, 
General Fund,Administration Services,Fleet Management Division,Electricity,0.0,21000.0,false, 
General Fund,Administration Services,Fleet Management Division,Electricity CNG,0.0,15000.0,false, 
General Fund,Administration Services,Fleet Management Division,Natural Gas,0.0,8000.0,false, 
General Fund,Economic Development,Economic Development Division,All Other Revenues,5000.0,5000.0,true, 
Civic Center Fund,Civic Center,Concessions Division,Bank Fees,9000.0,14000.0,false, 
Water Services Fund,Water,Water General Operations Div,Mach & Equipment,55000.0,55000.0,false, 
General Fund,Police,Police Administration Division,Fleet Fuel Charges,-176387.0,50000.0,false, 
General Fund,Police,Police Administration Division,Fleet Maintenance Charges,0.0,35324.0,false, 
General Fund,Public Works,Public Works Administration,Insurance & Bonds,-8840.0,132403.0,false, 
Street Cut Utility Fund,Public Works,Street Cuts Division,Supplies - Other,0.0,7017.0,false, 
Civic Center Fund,Civic Center,Concessions Division,Show Settlement Expense,-27272.0,132728.0,false, 
General Fund,Administration Services,Fleet Management Division,Maint & Repair - Equipment,0.0,15000.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Cemetary Interment Fees,0.0,35000.0,true, 
General Fund,Planning & Development,Planning Services Division,License&Permits Street Vendors,0.0,10000.0,true, 
Parking Services Fund,Transportation,Parking Garage Divison,Fines & Fees Pkng Gar Monthly,0.0,550000.0,true, 
Parking Services Fund,Transportation,Parking Garage Divison,Fines & Fees After Hrs Parking,100000.0,525000.0,true, 
Parking Services Fund,Transportation,Parking Garage Divison,Fines & Fees Pkng Gar Transnt,125000.0,750000.0,true, 
Parking Services Fund,Transportation,Parking Garage Divison,Fines & Fees Pkng Gar Sp Evnts,0.0,225000.0,true, 
General Fund,Planning & Development,Planning Services Division,License&Permits Sign Permit,0.0,62000.0,true, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Contracted Services,0.0,726.0,false, 
Water Services Fund,Water,Water Production Division,Supplies - Chemical & Lab,30000.0,530000.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Purchases for Resale,0.0,8000.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Tipping Fees,0.0,26000.0,false, 
Water Services Fund,Water,Water General Operations Div,All Other Expenses,0.0,5000.0,false, 
General Fund,Information Technology,IT Administration Division,Contracted Services,10000.0,10000.0,false, 
General Fund,Non-Departmental,Non-Divisional,Charges to Other Funds,-813543.0,-0.0,true, 
Water Services Fund,Water,Water General Operations Div,Appropriated Fund Balance,-8166480.0,175907.0,true, 
Water Services Fund,Water,Water General Operations Div,Sale of Capital Assets,0.0,46295.0,true, 
General Fund,Planning & Development,Planning Services Division,Charges to Other Funds,-14000.0,-0.0,true, 
Street Cut Utility Fund,Public Works,Street Cuts Division,Installment Purch Proceed,100000.0,100000.0,true, 
Health Insurance Fund,Human Resources,Health Clinic Services,Supplies - Other,-560.0,24440.0,false, 
Water Services Fund,Water,Water Production Division,Compensation - Overtime,2320.0,7702.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Materials,-526.0,10000.0,false, 
Water Services Fund,Water,Water Production Division,Compensation - Full Time Reg,4903.0,152712.0,false, 
Water Services Fund,Water,Meter Services Division,Maintenance and Repairs,0.0,1000.0,false, 
Water Services Fund,Water,Meter Services Division,Maint & Repair - Equipment,-700.0,1500.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,2275.0,78097.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,1427.0,39299.0,false, 
Water Services Fund,Water,Water Production Division,Group Insurance Expense,83664.0,83664.0,false, 
General Fund,Transportation,Traffic Engineering Division,All Other Expenses,9324.0,76613.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Fleet Fuel Charges,31067.0,46067.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Fleet Maintenance Charges,62862.0,72862.0,false, 
General Fund,Parks Rec & Cultural Arts,Business Services Division,Supplies - Other,0.0,6000.0,false, 
Parking Services Fund,Transportation,Parking Services Division,Group Insurance Expense,9297.0,97608.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Class Participation Fees,0.0,8000.0,true, 
General Fund,Public Works,Streets & Sidewalks Division,All Other Revenues,2259.0,4265.0,true, 
Water Services Fund,Water,Water Production Division,Employer - 401(K),-5131.0,15800.0,false, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Employer - LGERS,-3871.0,0.0,false, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Employer - 401(K),-2738.0,0.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Contracted Services,0.0,44600.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Contracted Services,0.0,13000.0,false, 
Water Services Fund,Water,Meter Services Division,Compensation - Overtime,-2229.0,26240.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Rental/Lease,0.0,9500.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Utility Charges,2042649.0,4782372.0,true, 
General Fund,Information Technology,Technical Services Division,Contracted Services,22910.0,82100.0,false, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,FICA Tax Expense,-6254.0,0.0,false, 
Water Services Fund,Water,Water Production Division,Employer - LGERS,-7255.0,22341.0,false, 
Water Services Fund,Water,Water Production Division,FICA Tax Expense,-7391.0,24633.0,false, 
Workers' Compensation Fund,Finance,Workers Compensation,Appropriated Fund Balance,-860590.0,-0.0,true, 
Mass Transit Fund,Transportation,Transit Operations Division,Oper Transfers from General Fd,543044.0,1700546.0,true, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Training,-2500.0,0.0,false, 
General Fund,Transportation,Traffic Engineering Division,Electricity,0.0,18600.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,Compensation - Full Time Reg,-9419.0,211631.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Compensation - Full Time Reg,124228.0,514948.0,false, 
Water Services Fund,Water,Water Administration,Group Insurance Expense,9296.0,74368.0,false, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Group Insurance Expense,-44156.0,0.0,false, 
General Fund,Transportation,Traffic Engineering Division,Maintenance and Repairs,0.0,11500.0,false, 
Water Services Fund,Water,Meter Services Division,Compensation - Full Time Reg,339613.0,786725.0,false, 
General Fund,Economic Development,Economic Development Division,Compensation - Full Time Reg,96965.0,302958.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Admission Fees,0.0,70000.0,true, 
Water Services Fund,Water,Water Administration,FICA Tax Expense,-859.0,41427.0,false, 
Water Services Fund,Water,Water Administration,Employer - LGERS,-791.0,38289.0,false, 
Water Services Fund,Water,Water Administration,Employer - 401(K),-562.0,27076.0,false, 
Parking Services Fund,Transportation,Parking Services Division,Employer - 401(K),1863.0,18242.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,Employer - 401(K),-15981.0,80450.0,false, 
Parking Services Fund,Transportation,Parking Services Division,Employer - LGERS,2634.0,25794.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,Employer - LGERS,-22597.0,113756.0,false, 
Parking Services Fund,Transportation,Parking Services Division,FICA Tax Expense,2850.0,27910.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,FICA Tax Expense,-24451.0,123088.0,false, 
Water Services Fund,Water,Meter Services Division,Materials - Water Meter Maint.,-30795.0,200000.0,false, 
General Fund,Administration Services,Building Maintenance,Fleet Fuel Charges,0.0,15584.0,false, 
Mass Transit Fund,Transportation,Transit Administration Div,Group Insurance Expense,0.0,27888.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Licenses Taxes & Fees,3810.0,7600.0,false, 
General Fund,Administration Services,Building Maintenance,Fleet Maintenance Charges,0.0,7454.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Class Participation Fees,-8000.0,3000.0,true, 
Water Services Fund,Water,Meter Services Division,Materials,10000.0,90000.0,false, 
Water Services Fund,Water,Water General Operations Div,Interest Expense,-135853.0,2936010.0,false, 
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Dues & Subscriptions,-5000.0,0.0,false, 
Mass Transit Fund,Transportation,Transit Administration Div,FICA Tax Expense,2608.0,14717.0,false, 
Mass Transit Fund,Transportation,Transit Administration Div,Employer - LGERS,266.0,11457.0,false, 
Mass Transit Fund,Transportation,Transit Administration Div,Employer - 401(K),188.0,8103.0,false, 
General Fund,Police,Criminal Investigations Div,Supplies - Uniforms,6000.0,40000.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Admission Fees,0.0,40000.0,true, 
General Fund,Police,Criminal Investigations Div,Supplies - Safety Equipment,2000.0,12000.0,false, 
General Fund,Transportation,Traffic Engineering Division,Contracted Services,17000.0,20000.0,false, 
General Fund,Police,Criminal Investigations Div,Supplies - Other,-1000.0,29000.0,false, 
Civic Center Fund,Civic Center,Concessions Division,FICA Tax Expense,4444.0,16707.0,false, 
Civic Center Fund,Civic Center,Concessions Division,Employer - LGERS,3237.0,9926.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,Group Insurance Expense,-100796.0,390432.0,false, 
Water Services Fund,Water,Water Production Division,Fleet Maintenance Charges,-219.0,35034.0,false, 
General Fund,Administration Services,Fleet Management Division,Cost Transfers,0.0,-2300000.0,false, 
Water Services Fund,Water,Water Production Division,Fleet Fuel Charges,0.0,29654.0,false, 
Water Services Fund,Water,Water Production Division,Other Fleet Charges,-5289.0,26000.0,false, 
Water Services Fund,Water,Water General Operations Div,Information Technology Charges,0.0,5000.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,471.0,37651.0,false, 
